0,80,0.09383694641292095,0.08148280744719658,68.34
1,160,0.06920915003865957,0.06112174499946035,77.5
2,240,0.05455540958791971,0.05528288028517347,79.39
3,320,0.0590596841648221,0.052143144332299565,80.41
4,400,0.0553594846278429,0.04984027894723947,82.2
5,480,0.053259702399373055,0.04834092383504294,82.47
6,560,0.054446570575237274,0.047211520978884335,83.24
7,640,0.04782952647656202,0.04677213620465652,82.89
8,720,0.04501117020845413,0.045629902463999526,83.28
9,800,0.05137948878109455,0.04477519660618654,83.77
10,880,0.04853478632867336,0.0443571465220421,84.07
11,960,0.05042298790067434,0.04402475595284419,84.64
12,1040,0.04535308387130499,0.0438155975358881,83.47
13,1120,0.04788331035524607,0.042978880630367124,84.13
14,1200,0.04588951822370291,0.0428869622124798,84.57
15,1280,0.044128578156232834,0.042745034346819685,84.9
16,1360,0.04485131986439228,0.04242754855733009,84.31
17,1440,0.04836833756417036,0.042162115513614026,84.63
18,1520,0.04221539292484522,0.04191469713143862,84.58
19,1600,0.041817975230515,0.04201038672950617,84.77
20,1680,0.04283933434635401,0.04156529358855099,84.76
21,1760,0.04124971851706505,0.04170839549012625,84.26
22,1840,0.04629551153630018,0.0412841915823282,84.98
23,1920,0.048160999082028866,0.04141331095082365,85.62
24,2000,0.04523846786469221,0.04133708404887254,85.07
